,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
239,ViT-B-32-quickgelu,openai,isotonic,19,viaduct,viaduct,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--19--viaduct--indomain,0.9415610406937959,0.9554083885209713,0.8652538984406237,0.9080990348300462,0.042815389255621956,0.03348178965202623,0.03347739345634283
240,ViT-B-32-quickgelu,openai,sigmoid,0,airfield,airfield,6,farm,farm,xfer,eval--06--farm--xfer--00--airfield--indomain,0.8063787375415282,0.6720593191776205,0.804681194511703,0.732415059687787,0.14302454205233073,0.08709794850416624,0.09224808473241913
241,ViT-B-32-quickgelu,openai,isotonic,0,airfield,airfield,6,farm,farm,xfer,eval--06--farm--xfer--00--airfield--indomain,0.8061129568106312,0.6691005642217059,0.8135593220338984,0.7342924786013476,0.14734468453434177,0.10048405393130881,0.1058235380177284
242,ViT-B-32-quickgelu,openai,sigmoid,1,stadium-baseball,baseball stadium,6,farm,farm,xfer,eval--06--farm--xfer--01--stadium-baseball--indomain,0.8061129568106312,0.6705724807499163,0.8083131557707829,0.733028362305581,0.14406707736882784,0.08995269054458507,0.09534295869077361
243,ViT-B-32-quickgelu,openai,isotonic,1,stadium-baseball,baseball stadium,6,farm,farm,xfer,eval--06--farm--xfer--01--stadium-baseball--indomain,0.7969435215946844,0.6494650723725613,0.8329297820823245,0.7298444130127298,0.14939545782012528,0.1041529838237291,0.10893467032489834
244,ViT-B-32-quickgelu,openai,sigmoid,2,beach,beach,6,farm,farm,xfer,eval--06--farm--xfer--02--beach--indomain,0.7985382059800664,0.6523115896136795,0.831315577078289,0.7310149041873669,0.1493173565871468,0.10539752438480454,0.10750747665639525
245,ViT-B-32-quickgelu,openai,isotonic,2,beach,beach,6,farm,farm,xfer,eval--06--farm--xfer--02--beach--indomain,0.7832558139534884,0.6237942122186495,0.8611783696529459,0.7235124597389389,0.1517658425931354,0.11118144402028031,0.11732087052021906
246,ViT-B-32-quickgelu,openai,sigmoid,3,bridge,bridge,6,farm,farm,xfer,eval--06--farm--xfer--03--bridge--indomain,0.8140863787375415,0.7651105651105651,0.6283292978208233,0.690006647462885,0.13116717861568808,0.04545562977065579,0.046113722781160306
247,ViT-B-32-quickgelu,openai,isotonic,3,bridge,bridge,6,farm,farm,xfer,eval--06--farm--xfer--03--bridge--indomain,0.8174086378737542,0.7389610389610389,0.6888619854721549,0.7130325814536341,0.13122749407236026,0.04394983545651433,0.04482095796113642
248,ViT-B-32-quickgelu,openai,sigmoid,4,church-outdoor,outdoor church,6,farm,farm,xfer,eval--06--farm--xfer--04--church-outdoor--indomain,0.8179401993355482,0.7076461769115442,0.7619047619047619,0.7337738048970074,0.13264247343721253,0.06059927373989204,0.06064770865919335
